Date	Wed Feb 19 18:29:42 EST 2025
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Regulation links followed	Yes
Bonferroni correction	Yes
Uploaded gene list	polycomb gene_list
Annotation file	gene_association.goa_human_hgnc
Ontology file	
Evidence codes used	IMP (25206), IEP (933), ISS (28265), RCA (470), IGI (2047), ISO (11), IEA (73570), ISA (1439), IKR (23), HMP (129), IDA (88710), ND (1706), HEP (70), IBA (68552), IC (6837), TAS (95949), HDA (9421), EXP (613), NAS (7152), IPI (213005), ISM (3)
Unknown identifiers (222)	AC003986.1 AC003986.2 AC003986.3 AC004080.2 AC004080.3 AC004080.4 AC004080.5 AC004080.6 AC005224.2 AC007405.2 AC008060.2 AC008060.3 AC008406.3 AC008808.1 AC008808.2 AC008875.1 AC009166.1 AC009292.2 AC009531.1 AC010478.1 AC010997.3 AC010997.4 AC011396.2 AC011700.1 AC012531.1 AC012531.4 AC012574.1 AC012594.1 AC015911.4 AC016251.2 AC018470.1 AC018553.2 AC018563.1 AC019068.1 AC023886.1 AC025171.1 AC025171.2 AC025171.3 AC025171.5 AC026688.2 AC026704.1 AC027243.1 AC058822.1 AC074099.1 AC078909.1 AC078909.2 AC083795.2 AC084864.1 AC087477.2 AC087477.5 AC087477.6 AC090340.1 AC091076.1 AC091133.2 AC091133.3 AC091959.3 AC091980.2 AC099786.2 AC099786.3 AC100791.2 AC103702.1 AC103702.2 AC103746.1 AC105389.1 AC106738.2 AC106786.1 AC108210.1 AC108482.1 AC116667.2 AL021808.1 AL035443.1 AL049637.2 AL049874.3 AL079303.1 AL121612.2 AL135960.1 AL136366.1 AL137784.1 AL137784.2 AL137784.3 AL138688.1 AL139420.2 AL158013.1 AL158211.3 AL161457.2 AL161781.2 AL161908.1 AL161908.2 AL354863.1 AL355497.1 AL359922.1 AL365259.1 AP000697.1 AP000894.2 AP001122.1 ASTM1-AS1 BARX1-DT C5orf66 CCDC140 CDKN2A-DT CRNDE DLEU2 DLX6-AS1 EMX2OS FENDRR FEZF1-AS1 FIRRE FOXC2-AS1 FOXD1-AS1 FOXD2-AS1 FOXD3-AS1 FZD10-DT GATA2-AS1 GATA3-AS1 GATA6-AS1 HALGR HALGROS HAND2-AS1 HIST1H2BPS2 HIST1H3I HIST1H3L HLX-AS1 HMGN1P6 HNRNPA1P1 HOTAIR HOTAIRM1 HOTTIP HOXA-AS2 HOXA-AS3 HOXA10-AS HOXA11-AS HOXB-AS1 HOXB-AS2 HOXB-AS3 HOXB-AS4 HOXC-AS1 HOXC-AS2 HOXC-AS3 HOXC13-AS HOXD2 LBX1-AS1 LEF1-AS1 LHX5-AS1 LIN28B-AS1 LINC00261 LINC00543 LINC00556 LINC00629 LINC00682 LINC01079 LINC01096 LINC01097 LINC01143 LINC01305 LINC01312 LINC01385 LINC01396 LINC01475 LINC01798 LINC01833 LINC01956 LINC02084 LINC02086 LINC02106 LINC02202 LINC02268 LOC401463 MGC12916 MIR146B MIR148A MIR152 MIR182 MIR196A1 MIR196A2 MIR3663 MIR449A MIR503HG MIR6068 MIR8089 MIR96 MNX1-AS1 MORF4L2P1 NR2F2-AS1 PANCR PAUPAR PGM5-AS1 PLUT PNKDP1 PPIAP28 PTCSC2 RF00017 RF01905 RF01906 RF01954 RF01975 RF01976 RF01979 RF02040 RF02043 RF02142 RF02272 RN7SL272P RNF219-AS1 RNU5D-2P RNU6-1 RNU6-570P SALRNA1 SATB2-AS1 SENCR SIX3-AS1 SOX2-OT SOX21-AS1 SPA17P1 TARID TBX2-AS1 TBX5-AS1 THORLNC TRAPPC2P2 TTC6 ZFHX4-AS1 ZIC4-AS1 ZNF503-AS2

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0009891	positive regulation of biosynthetic process	6.3048601116548e-17	3.02827094700039e-20	139	482	2604	19817	0.00%	0.00	HOXC13, HAND2, HOXC4, RUNX3, HOXB5, TFAP2B, TBR1, TWIST1, ZIC2, SIX1, ADCYAP1, GBX2, PRDM1, RAX, PITX1, CCNC, HOXA10, HAND1, HOXB9, NKX6-1, PTF1A, TBX20, GATA4, DMRT1, SIX2, ALX1, LHX5, PAX9, POU4F1, FOXC2, HOXD8, HOXB1, HOXC11, HEY2, TCF21, LMX1A, HOXD13, SOX3, LEF1, GATA2, DLX1, ZIC3, ONECUT2, ALX4, HOXB3, EN1, EBF3, HOXD4, TFAP2D, HOXB2, EN2, MSX1, SALL1, WT1, BARHL2, POU4F2, TBX2, DLX5, HOXA2, HOXB4, IGF2BP3, MEIS1, EOMES, ZFHX3, HOXD3, FEZF1, MECOM, OSR2, POU4F3, PAX5, PITX2, VGLL2, TBX3, SOX17, BARHL1, NKX2-5, FOXD2, LHX4, FOXD1, INO80B, HOXC10, CDX2, ONECUT1, PHOX2B, ISL1, SATB2, FEZF2, LIN28B, NR2F2, GATA6, SIX3, HOXA11, PROX1, NOLC1, HOXD10, BSX, FOXA2, HOXA7, EBF2, PPRC1, HOXD9, NKX2-3, FOXA1, GATA3, ZIC1, FOXD3, SOX21, PDX1, ARX, HOXA1, DMRT2, HOXA5, PAX3, PAX2, NFIB, SOX1, MEIS2, SOX2, TAL1, TBX5, IGF2BP1, IRX3, HOXB7, FOXL2, FOXF1, MCIDAS, NKX2-6, HOXA13, LHX2, PAX6, LMX1B, NR2E1, FLI1, FOXE1, OTX2, NR5A2, DLX2, NR4A2, PAX8
GO:0048736	appendage development	1.114684955706e-16	5.35391429253601e-20	33	482	177	19817	0.00%	0.00	NR2F2, EVX2, DLX5, TBX5, RAX, TBX2, HOXA10, PITX1, HOXC10, SALL1, MSX1, TWIST1, TFAP2B, TBX3, SP9, EN1, HOXD12, HOXC13, ALX4, HAND2, LEF1, PITX2, MSX2, HOXD13, SP8, HOXC11, OSR2, DLX6, HOXD9, HOXD10, SHOX2, HOXA13, HOXA11
GO:0060173	limb development	1.114684955706e-16	5.35391429253601e-20	33	482	177	19817	0.00%	0.00	HOXC11, SP8, HOXD13, HOXD9, DLX6, OSR2, HOXD10, HOXA11, HOXA13, SHOX2, PITX1, HOXA10, TBX2, RAX, TBX5, DLX5, NR2F2, EVX2, MSX1, SALL1, HOXC10, HOXD12, EN1, TFAP2B, TBX3, SP9, TWIST1, MSX2, PITX2, LEF1, HAND2, ALX4, HOXC13
GO:0022008	neurogenesis	1.19039685970037e-16	5.71756416762906e-20	103	482	1620	19817	0.00%	0.00	ONECUT2, NUP133, GATA2, DLX1, BHLHE22, GATA3, LEF1, LBX1, ISL2, PRDM6, ARX, HOXB3, EN1, NFIB, GFI1, POU4F2, SOX1, LHX9, BARHL2, EN2, PAX2, FZD10, SALL1, TAL1, HOXA2, DLX5, MEIS1, IGF2BP1, FOXB1, TBX2, SOX2, HOXD3, DBX1, IRX3, EOMES, ZFHX3, LMX1B, FEZF1, LHX2, LHX6, PAX6, POU4F3, IRX5, NR2E1, TLX3, NR4A2, OTX2, DLX2, VAX2, EMX2, RUNX3, RNF220, HAND2, PITX2, LHX4, TWIST1, HOXC8, TBR1, NEUROG2, DMRTA2, NKX2-5, BARHL1, PRKCH, HOXC10, SATB2, PHOX2B, ISL1, SIX1, GBX2, FOXD1, ADCYAP1, NR2F2, LHX8, FERD3L, PTF1A, GSX2, NKX6-1, PRDM1, FEZF2, SHOX2, UNCX, SIX3, TBX20, DMRT3, PROX1, LHX5, HOXD10, FOXA2, FOXA1, OLIG1, OLIG2, VAX1, POU4F1, OLIG3, SOX14, HOXD9, SPAG6, MNX1, OTP, SOX3, LMX1A, HEY2, HOXD1
GO:0030182	neuron differentiation	1.79865337062329e-16	8.63906518070743e-20	92	482	1349	19817	0.00%	0.00	TAL1, DLX5, HOXA2, MEIS1, IGF2BP1, FOXB1, SOX2, NFIB, GFI1, POU4F2, SOX1, LHX9, BARHL2, FZD10, PAX2, EN2, SALL1, ARX, EN1, ONECUT2, DLX1, GATA2, BHLHE22, GATA3, LBX1, ISL2, NR4A2, OTX2, DLX2, VAX2, POU4F3, IRX5, NR2E1, TLX3, LMX1B, FEZF1, LHX6, LHX2, PAX6, HOXD3, DBX1, IRX3, EOMES, ZFHX3, LHX8, GSX2, PTF1A, NKX6-1, FEZF2, PRDM1, HOXC10, SATB2, ISL1, PHOX2B, SIX1, ADCYAP1, GBX2, FOXD1, LHX4, HOXC8, TBR1, NEUROG2, DMRTA2, NKX2-5, EMX2, RUNX3, RNF220, HAND2, PITX2, SPAG6, MNX1, OTP, SOX3, LMX1A, HOXD1, HEY2, FOXA1, OLIG1, OLIG2, VAX1, POU4F1, OLIG3, HOXD9, LHX5, HOXD10, FOXA2, SHOX2, UNCX, SIX3, PROX1, TBX20, DMRT3
GO:0007275	multicellular organism development	4.47051882390988e-16	2.1472232583621e-19	196	482	4479	19817	0.00%	0.00	NKX2-3, HOXD9, VAX1, FOXA1, OLIG1, OLIG2, HOXD1, MNX1, OTP, SPAG6, HOXA11, PROX1, DMRT3, SIX3, NOLC1, SEC24C, FOXA2, HOXD10, HOXA7, FOXD1, SATB2, HMX3, PHOX2B, ISL1, HLX, ONECUT1, PRKCH, CDX2, HOXC10, FEZF2, GATA6, NR2F2, LHX8, PCDH8, PITX2, RNF220, BARHL1, NKX2-5, HOXD12, SOX17, TBX3, LHX4, HOXC8, SIM1, NR2E1, DLX2, NR5A2, VAX2, OTX2, FOXE1, PAX8, HOXA3, NR4A2, SP8, FOXL2, IRX3, HOXB7, DBX1, HOXA13, NKX2-6, HOXB8, FOXF1, PAX6, LHX2, HOXB6, HOXC9, LMX1B, SIX6, GJB2, ZIC4, PAX2, FZD10, SOX1, NFIB, SOX2, FOXB1, MEIS2, TBX18, TBX5, IGF2BP1, TAL1, ZIC5, FOXD3, MSX2, ZIC1, GATA3, PDX1, NUP133, HOXA5, HOXA1, DMRT2, ARX, PAX3, GJB6, HOXA9, SOX14, OLIG3, HOXD8, FOXC2, POU4F1, HOXC5, HOXB1, DLX6, LMX1A, TCF21, HEY2, HOXC11, SOX3, HOXD13, GATA4, TBX20, TBX15, UNCX, SIX2, HOXD11, SLC17A6, SHOX2, DMRT1, FOXL1, DMBX1, LHX5, ALX1, GBX2, ADCYAP1, SIX1, ZIC2, HOXA10, PITX1, PRDM1, RAX, FERD3L, PTF1A, GSX2, NKX6-1, HAND1, HOXB9, EVX2, MYO3B, RUNX3, HOXC4, HAND2, HOXC13, EMX2, CBX2, DMRTA2, TBR1, HOXB5, TFAP2B, NEUROG2, TWIST1, TLX3, GSC, HOXA6, POU4F3, IRX5, OSR2, PAX5, ZFHX3, EOMES, HOXD3, LHX6, SIM2, FEZF1, WT1, SALL1, MSX1, EN2, GFI1, POU4F2, LHX9, BARHL2, TBX2, MEIS1, HOXB4, DLX5, HOXA2, IGF2BP3, LBX1, ISL2, DLX1, BHLHE22, GATA2, LEF1, ALX4, BARX1, HOXA4, ZIC3, ONECUT2, EN1, HOXB3, SP9, HOXD4, TFAP2D, HOXB2, STK3, PRDM6
GO:0007423	sensory organ development	7.69356394807028e-16	3.6952756715035e-19	56	482	568	19817	0.00%	0.00	DLX1, ZIC1, GATA2, GATA3, PITX2, LEF1, MYO3B, HAND2, HOXC13, HOXA1, TFAP2B, TBX3, TWIST1, GJB6, WT1, SIX6, GBX2, MSX1, PAX2, SIX1, GJB2, HMX3, POU4F2, SOX1, PHOX2B, SOX2, PRDM1, RAX, MEIS2, TBX2, MEIS1, PTF1A, TBX18, HOXA2, DLX5, PROX1, FOXL2, SIX3, HOXA13, SIX2, NKX2-6, SLC17A6, PAX6, LHX2, FOXC2, GSC, VAX1, NR2E1, POU4F3, OSR2, DLX6, DLX2, HEY2, VAX2, PAX8, SOX3
GO:0030326	embryonic limb morphogenesis	1.39356707526721e-15	6.6934057409568e-19	27	482	119	19817	0.00%	0.00	TWIST1, TBX3, HOXD10, SP9, HOXD12, EN1, SHOX2, HAND2, HOXA13, ALX4, LEF1, HOXA11, MSX2, DLX5, HOXD13, SP8, TBX5, TBX2, HOXC11, PITX1, HOXA10, HOXC10, DLX6, OSR2, MSX1, HOXD9, SALL1
GO:0035113	embryonic appendage morphogenesis	1.39356707526721e-15	6.6934057409568e-19	27	482	119	19817	0.00%	0.00	SALL1, HOXD9, MSX1, OSR2, DLX6, HOXC10, HOXC11, TBX2, HOXA10, PITX1, HOXD13, SP8, DLX5, TBX5, LEF1, MSX2, HOXA11, SHOX2, HOXA13, ALX4, HAND2, HOXD10, TBX3, SP9, EN1, HOXD12, TWIST1
GO:0035107	appendage morphogenesis	1.52878454340573e-15	7.34286524210244e-19	29	482	142	19817	0.00%	0.00	TFAP2B, TBX3, SP9, HOXD10, EN1, HOXD12, TWIST1, LEF1, MSX2, HOXA11, SHOX2, ALX4, HOXA13, HAND2, HOXC11, TBX2, HOXA10, PITX1, SP8, EVX2, HOXD13, DLX5, TBX5, SALL1, MSX1, HOXD9, OSR2, HOXC10, DLX6
GO:0035108	limb morphogenesis	1.52878454340573e-15	7.34286524210244e-19	29	482	142	19817	0.00%	0.00	EVX2, SP8, HOXD13, DLX5, TBX5, HOXC11, TBX2, HOXA10, PITX1, OSR2, HOXC10, DLX6, SALL1, HOXD9, MSX1, TWIST1, TBX3, TFAP2B, SP9, HOXD10, EN1, HOXD12, SHOX2, ALX4, HOXA13, HAND2, LEF1, MSX2, HOXA11
GO:0060429	epithelium development	2.35693692018254e-15	1.13205423639892e-18	82	482	1155	19817	0.00%	0.00	HOXA7, SIX2, HOXD11, DMRT1, GATA4, HOXA11, TBX20, PROX1, SIX3, HOXD13, TCF21, HEY2, FOXA1, DLX6, FOXC2, TWIST1, NKX2-5, SOX17, TFAP2B, HOXB5, TBX3, HAND2, RNF220, HOXC13, PCDH8, PITX2, FERD3L, NKX6-1, GATA6, NR2F2, HAND1, PRDM1, ONECUT1, PRKCH, CDX2, GBX2, FOXD1, SIX1, PAX6, LHX2, HOXA13, NKX2-6, MCIDAS, FOXF1, FOXL2, HOXB7, IRX3, PAX8, NR5A2, FOXE1, POU4F3, SIM1, GSC, HOXB2, STK3, EN1, HOXA5, DMRT2, CCNO, ARX, PDX1, ALX4, NUP133, BARX1, SOX21, ZIC3, ONECUT2, LBX1, MSX2, LEF1, GATA3, TBX18, TBX5, HOXB4, DLX5, FOXB1, TBX2, NFIB, SALL1, WT1, MSX1, PAX2
GO:0048732	gland development	1.36621193728491e-14	6.56201698984107e-18	47	482	432	19817	0.00%	0.00	PAX6, BSX, HOXA13, HOXD3, FOXF1, PROX1, HOXA11, SIX3, PAX8, HOXA3, OTP, SOX3, HOXD13, TCF21, FOXE1, FOXA1, NKX2-3, HOXD9, HOXA5, NKX2-5, HOXB3, TBX3, PDX1, HAND2, ONECUT2, ZIC3, MSX2, GATA2, LEF1, PITX2, GATA3, PTF1A, GATA6, HOXB9, HOXA10, PITX1, SOX2, FOXB1, TBX2, HLX, ISL1, ONECUT1, NFIB, WT1, SALL1, MSX1, SIX1
GO:0006139	nucleobase-containing compound metabolic process	1.70053639434418e-14	8.16780208618724e-18	223	482	5574	19817	0.00%	0.00	FOXL1, DMBX1, LHX5, ALX1, TGIF1, RSRC1, TBX15, GATA4, TBX20, FOXB2, SHOX2, DMRT1, UNCX, HOXD11, SIX2, HOXC11, LMX1A, HEY2, TCF21, HOXD13, SOX3, PAX9, POU4F1, SOX14, HOXD8, OLIG3, FOXC2, DLX6, HOXC5, HOXB1, TBR1, TFAP2B, NEUROG2, HOXB5, DMRTA2, TWIST1, EMX2, HOXC13, CBX2, RUNX3, HOXC4, HAND2, SKOR2, RAX, PRDM1, HOXA10, CCNC, PITX1, HOXB9, HAND1, EVX2, PTF1A, FERD3L, GSX2, NKX6-1, SIX1, ZIC2, GBX2, ADCYAP1, CBX8, LHX6, SIM2, FEZF1, MECOM, EOMES, ZFHX3, HOXD3, PAX5, ZNF503, GSC, HOXA6, TLX3, OSR2, POU4F3, IRX5, SP9, HOXB3, EBF3, EN1, STK3, PRDM6, TFAP2D, HOXD4, HOXB2, GATA2, BHLHE22, DLX1, LEF1, LBX1, ISL2, ONECUT2, ZIC3, HOXA4, ALX4, BARX1, TBX2, IGF2BP3, DLX5, HOXB4, HOXA2, MEIS1, EN2, WT1, SALL1, MSX1, POU4F2, GFI1, LHX9, BARHL2, C14orf39, HOXD10, BSX, FOXA2, HOXA7, HIST1H1B, EBF2, SIX3, HOXA11, PROX1, DMRT3, PAX7, NOLC1, HOXD1, MNX1, OTP, PPRC1, VAX1, ZNF883, NKX2-3, HOXD9, FOXA1, OLIG1, OLIG2, SOX17, TBX3, FOXD2, BARHL1, NKX2-5, HOXD12, CDKN2A, LHX4, HOXC8, PITX2, PGAM1, VGLL2, RNF220, FEZF2, LIN28B, NR2F2, LHX8, GATA6, INO80B, FOXD1, SLFN13, PRKCH, ONECUT1, HOXC10, CDX2, HMX3, SATB2, HLX, PHOX2B, ISL1, LHX2, PAX6, SKOR1, LMX1B, HOXC9, HOXB6, FOXL2, HOXB7, IRX3, TTF1, MCIDAS, FOXF1, DBX1, HOXA13, NKX2-6, HOXB8, OTX2, NBDY, FOXE1, EBF1, NR5A2, DLX2, VAX2, SP8, HOXA3, PAX8, NR4A2, SIM1, NR2E1, GTF3C2, HOXC12, FLI1, ARX, HOXA5, DMRT2, HOXA1, HOXA9, PAX3, ZIC1, GATA3, FOXD3, MSX2, SOX21, PDX1, NKX2-4, FOXB1, MEIS2, ATP5F1EP2, SOX2, TAL1, ZIC5, IGF2BP1, ZFHX4, TBX5, TBX18, ZIC4, PAX2, SIX6, NFIB, SOX1
GO:0035270	endocrine system development	1.95347205429765e-14	9.38267076992148e-18	27	482	131	19817	0.00%	0.00	ISL1, ONECUT1, SALL1, WT1, SIX1, SOX3, NKX6-1, GATA6, OTP, MNX1, PAX8, HOXA3, PITX1, SOX2, FOXE1, PDX1, ONECUT2, HOXD3, PITX2, SIX3, GATA3, GATA2, PAX6, NKX2-5, FOXA2, HOXA5, HOXB3
GO:0021872	forebrain generation of neurons	3.97032435385545e-14	1.90697615458955e-17	22	482	81	19817	0.00%	0.00	LHX5, PAX6, TBR1, ARX, LHX6, UNCX, PROX1, GATA2, DLX1, LEF1, EOMES, GSX2, OTP, LHX8, DLX5, DLX2, FEZF2, SATB2, SOX1, SALL1, GBX2, NR2E1
GO:0080090	regulation of primary metabolic process	5.01779794718147e-14	2.41008546934749e-17	222	482	5586	19817	0.00%	0.00	CDC20B, EBF2, HOXA7, HIST1H1B, FOXA2, C14orf39, HOXD10, BSX, NOLC1, PAX7, PROX1, DMRT3, HOXA11, SIX3, MNX1, OTP, HOXD1, FOXA1, OLIG1, OLIG2, NKX2-3, HOXD9, VAX1, PPRC1, ZNF883, LHX4, HOXC8, FOXD2, NKX2-5, HOXD12, CDKN2A, BARHL1, SOX17, TBX3, VGLL2, RNF220, PGAM1, PITX2, GATA6, NR2F2, LHX8, LIN28B, FEZF2, SATB2, HMX3, PHOX2B, ISL1, HLX, PRKCH, ONECUT1, HOXC10, CDX2, INO80B, FOXD1, HOXB6, LMX1B, HOXC9, PAX6, SKOR1, LHX2, DBX1, HOXA13, NKX2-6, HOXB8, TTF1, MCIDAS, FOXF1, FOXL2, IRX3, HOXB7, HOXA3, PAX8, NR4A2, SP8, DLX2, NR5A2, VAX2, OTX2, FOXE1, EBF1, HOXC12, FLI1, NR2E1, SIM1, PAX3, HOXA9, HOXA5, HOXA1, DMRT2, ARX, PDX1, SOX21, FOXD3, MSX2, ZIC1, GATA3, TBX5, ZFHX4, TBX18, IGF2BP1, TAL1, ZIC5, SOX2, NKX2-4, FOXB1, MEIS2, SOX1, NFIB, SIX6, FZD10, ZIC4, PAX2, DMBX1, ALX1, LHX5, FOXL1, UNCX, SIX2, HOXD11, SHOX2, FOXB2, DMRT1, GATA4, TBX20, TGIF1, TBX15, SOX3, HOXD13, LMX1A, HEY2, TCF21, HOXC11, HOXB1, DLX6, HOXC5, OLIG3, SOX14, FOXC2, HOXD8, PAX9, POU4F1, TWIST1, DMRTA2, TBR1, TFAP2B, HOXB5, NEUROG2, HOXC4, RUNX3, HAND2, SKOR2, EMX2, HOXC13, CBX2, PTF1A, GSX2, FERD3L, NKX6-1, HOXB9, HAND1, EVX2, CCNC, HOXA10, PITX1, PRDM1, RAX, NOXA, CBX8, GBX2, ADCYAP1, SIX1, ZIC2, MECOM, FEZF1, SIM2, LHX6, HOXD3, ZFHX3, EOMES, ZNF503, PAX5, POU4F3, IRX5, OSR2, TLX3, GSC, HOXA6, TFAP2D, HOXB2, HOXD4, STK3, PRDM6, EBF3, EN1, CCNO, HOXB3, SP9, ALX4, BARX1, ZIC3, HOXA4, ONECUT2, LBX1, ISL2, BHLHE22, DLX1, GATA2, LEF1, MEIS1, IGF2BP3, DLX5, HOXB4, HOXA2, TBX2, POU4F2, GFI1, BARHL2, LHX9, WT1, SALL1, MSX1, EN2
GO:0021879	forebrain neuron differentiation	5.82080834979477e-14	2.79577730537693e-17	21	482	73	19817	0.00%	0.00	LHX8, DLX5, OTP, GSX2, FEZF2, DLX2, SOX1, SATB2, NR2E1, GBX2, SALL1, LHX5, LHX6, TBR1, ARX, PAX6, UNCX, EOMES, GATA2, DLX1, PROX1
GO:0048665	neuron fate specification	1.14922773125127e-13	5.51982579851713e-17	15	482	30	19817	0.00%	0.00	DMRTA2, HOXD10, MNX1, GSX2, TLX3, DMRT3, ISL2, OLIG3, POU4F1, SIX1, SOX1, ISL1, DBX1, HOXC10, FOXA1
GO:0035295	tube development	1.18988795391298e-13	5.71511985548983e-17	74	482	1038	19817	0.00%	0.00	HOXB7, IRX3, NKX2-6, HOXA13, FOXF1, PAX6, LHX2, SIM2, SIM1, NR2E1, GSC, FOXE1, PAX8, HOXA3, MSX2, LBX1, GATA3, LEF1, GATA2, NUP133, PDX1, ALX4, ZIC3, HOXA1, HOXA5, EN1, HOXB3, STK3, SALL1, WT1, GJB2, PAX2, NFIB, TBX2, FOXB1, TBX5, TBX18, MEIS1, TAL1, TBX20, PROX1, HOXA11, GATA4, SIX2, HOXD11, SHOX2, FOXL1, HOXA7, FOXC2, NKX2-3, FOXA1, TCF21, HEY2, HOXD13, PITX2, RNF220, HAND2, EMX2, NKX2-5, TFAP2B, TBX3, SOX17, TWIST1, FOXD1, GBX2, SIX1, HLX, ISL1, CDX2, PRDM1, GATA6, FERD3L, HAND1, NR2F2
GO:0021510	spinal cord development	2.54514338199659e-13	1.22245119212132e-16	23	482	98	19817	0.00%	0.00	OLIG3, SOX1, ISL1, HOXC10, OLIG2, FOXB1, GSX2, MNX1, TAL1, DMRT3, TBX20, PROX1, LBX1, ISL2, GATA2, ZIC1, HOXB8, DBX1, UNCX, PAX6, HOXD10, LHX4, LHX5
GO:0090596	sensory organ morphogenesis	7.87760650726391e-13	3.78367267399804e-16	35	482	266	19817	0.00%	0.00	VAX2, PAX8, GSC, POU4F3, DLX6, OSR2, PAX6, PROX1, SIX3, FOXL2, SIX2, TBX2, PRDM1, TBX18, MEIS1, PTF1A, HOXA2, DLX5, GBX2, MSX1, SIX1, PAX2, SOX1, HMX3, HOXA1, TBX3, TFAP2B, TWIST1, GJB6, PITX2, GATA3, ZIC1, GATA2, MYO3B, HOXC13
GO:0009954	proximal/distal pattern formation	1.25748952586757e-12	6.03981520589613e-16	15	482	34	19817	0.00%	0.00	HOXA10, DLX2, EN1, HOXC11, HOXD10, SP8, HOXB9, HOXA9, HOXC9, HOXD9, HOXA11, DLX1, IRX3, SIX3, HOXC10
GO:0048729	tissue morphogenesis	2.21762533217068e-12	1.06514185022607e-15	52	482	593	19817	0.00%	0.00	GATA4, PROX1, TBX20, HOXA11, SIX3, HOXB7, EOMES, IRX3, HOXA13, HOXD11, SIX2, FOXF1, SHOX2, FOXL1, LHX2, FOXC2, POU4F1, FOXA1, TCF21, HEY2, FOXE1, PAX8, HOXD13, LBX1, MSX2, LEF1, PCDH8, GATA3, PDX1, HAND2, ZIC3, HOXA5, NKX2-5, SOX17, TBX3, HOXB2, TWIST1, STK3, WT1, SALL1, FOXD1, MSX1, GBX2, PAX2, SIX1, ISL1, TBX2, TBX18, TBX5, HAND1, TAL1, HOXB4
GO:0045664	regulation of neuron differentiation	3.08190419216966e-12	1.48026137952433e-15	29	482	186	19817	0.00%	0.00	HOXD3, PROX1, LBX1, ZFHX3, ISL2, IRX3, SIX3, GATA2, DLX1, FEZF1, PAX6, NKX2-5, PHOX2B, ISL1, POU4F2, OLIG2, FOXA1, TLX3, NR2E1, SIX1, NKX6-1, SOX3, MEIS1, HOXA2, HEY2, SOX2, LMX1A, DLX2, FEZF2
GO:0021515	cell differentiation in spinal cord	3.9627986455274e-12	1.90336150121393e-15	17	482	51	19817	0.00%	0.00	DBX1, GATA2, DMRT3, TBX20, LBX1, ISL2, LHX5, LHX4, HOXD10, HOXC10, OLIG2, SOX1, ISL1, OLIG3, TAL1, MNX1, GSX2
GO:0042471	ear morphogenesis	4.91277035414616e-12	2.35963993955147e-15	24	482	123	19817	0.00%	0.00	MYO3B, SIX2, PROX1, GATA2, ZIC1, GATA3, TWIST1, GJB6, HOXA1, TBX3, HMX3, POU4F3, OSR2, DLX6, GBX2, MSX1, GSC, SIX1, PAX2, PAX8, TBX18, HOXA2, DLX5, TBX2
GO:0045665	negative regulation of neuron differentiation	1.13318027539874e-11	5.44274868106983e-15	19	482	72	19817	0.00%	0.00	LBX1, ISL2, IRX3, SIX3, DLX1, PAX6, TLX3, NR2E1, ISL1, PHOX2B, POU4F2, OLIG2, SOX2, DLX2, LMX1A, FEZF2, SOX3, MEIS1, HOXA2
