source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0030072,peptide hormone secretion,0.005325254007976513,True,"""The regulated release of a peptide hormone from a cell."" [GOC:mah]",249,457,19,21017,0.04157549234135667,0.07630522088353414,query_1,"['GO:0002790', 'GO:0046879']"
GO:BP,GO:0090288,negative regulation of cellular response to growth factor stimulus,0.005375656205502789,True,"""Any process that decreases the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF]",103,457,12,21017,0.0262582056892779,0.11650485436893204,query_1,"['GO:0048585', 'GO:0071363', 'GO:0090287']"
GO:BP,GO:0120254,olefinic compound metabolic process,0.005407531459727689,True,"""The chemical reactions and pathways involving an olefinic compound, any compound which contains a carbon-carbon double bond (aka C=C)."" [GOC:krc]",161,457,15,21017,0.03282275711159737,0.09316770186335403,query_1,['GO:0008152']
GO:BP,GO:0002819,regulation of adaptive immune response,0.005494825744575759,True,"""Any process that modulates the frequency, rate, or extent of an adaptive immune response."" [GOC:add]",204,457,17,21017,0.037199124726477024,0.08333333333333333,query_1,"['GO:0002250', 'GO:0050776']"
GO:BP,GO:0014897,striated muscle hypertrophy,0.005589341780854272,True,"""The enlargement or overgrowth of all or part of an organ due to an increase in size of muscle cells without cell division. In the case of striated muscle, this happens due to the additional synthesis of sarcomeric proteins and assembly of myofibrils."" [GOC:mtg_muscle]",86,457,11,21017,0.024070021881838075,0.12790697674418605,query_1,['GO:0014896']
GO:BP,GO:0090257,regulation of muscle system process,0.005688242166601602,True,"""Any process that modulates the frequency, rate or extent of a muscle system process, a multicellular organismal process carried out by any of the organs or tissues in a muscle system."" [GOC:dph, GOC:tb]",227,457,18,21017,0.03938730853391685,0.07929515418502203,query_1,"['GO:0003012', 'GO:0044057']"
GO:BP,GO:0071482,cellular response to light stimulus,0.005692879454325605,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:mah]",122,457,13,21017,0.028446389496717725,0.10655737704918032,query_1,"['GO:0009416', 'GO:0071478']"
GO:MF,GO:0120015,sterol transfer activity,0.005708021999338916,True,"""Removes a sterol from a membrane or a monolayer lipid particle, transports it through the aqueous phase while protected in a hydrophobic pocket, and brings it to an acceptor membrane or lipid particle."" [GOC:krc, PMID:20823909, PMID:24220498, PMID:25797198]",24,456,6,20196,0.013157894736842105,0.25,query_1,['GO:0120013']
GO:BP,GO:0045912,negative regulation of carbohydrate metabolic process,0.005718855295115522,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving carbohydrate."" [GOC:go_curators]",55,457,9,21017,0.019693654266958426,0.16363636363636364,query_1,"['GO:0005975', 'GO:0006109', 'GO:0009892']"
GO:MF,GO:0140272,exogenous protein binding,0.005848951021600096,True,"""Binding to a protein or protein complex from a different species, for example a pathogen molecule binding to a host protein."" [PMID:28861068]",80,456,10,20196,0.021929824561403508,0.125,query_1,['GO:0005515']
GO:BP,GO:0060349,bone morphogenesis,0.005958967304588945,True,"""The process in which bones are generated and organized."" [GOC:dph]",104,457,12,21017,0.0262582056892779,0.11538461538461539,query_1,"['GO:0009887', 'GO:0048705', 'GO:0060348']"
GO:BP,GO:0044283,small molecule biosynthetic process,0.0059612905014186784,True,"""The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",595,457,32,21017,0.0700218818380744,0.05378151260504202,query_1,"['GO:0009058', 'GO:0044281']"
GO:BP,GO:0071675,regulation of mononuclear cell migration,0.005988380899878277,True,"""Any process that modulates the rate, frequency or extent of mononuclear cell migration. Mononuclear cell migration is the movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]",142,457,14,21017,0.030634573304157548,0.09859154929577464,query_1,"['GO:0002685', 'GO:0071674']"
GO:BP,GO:0050890,cognition,0.006024028513200412,True,"""The operation of the mind by which an organism becomes aware of objects of thought or perception; it includes the mental activities associated with thinking, learning, and memory."" [ISBN:0721619908]",324,457,22,21017,0.04814004376367615,0.06790123456790123,query_1,['GO:0050877']
GO:CC,GO:0031092,platelet alpha granule membrane,0.006042774975563183,True,"""The lipid bilayer surrounding the platelet alpha granule."" [GOC:mah, PMID:8467233]",17,459,5,22115,0.010893246187363835,0.29411764705882354,query_1,"['GO:0030667', 'GO:0031091']"
GO:BP,GO:1904036,negative regulation of epithelial cell apoptotic process,0.006300344958007715,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of epithelial cell apoptotic process."" [GO_REF:0000058, GOC:TermGenie, PMID:19137015]",30,457,7,21017,0.015317286652078774,0.23333333333333334,query_1,"['GO:0043066', 'GO:1904019', 'GO:1904035']"
GO:BP,GO:0050820,positive regulation of coagulation,0.006300344958007715,True,"""Any process that activates or increases the frequency, rate or extent of coagulation."" [GOC:ai]",30,457,7,21017,0.015317286652078774,0.23333333333333334,query_1,"['GO:0050817', 'GO:0050818', 'GO:0051240']"
GO:BP,GO:0071364,cellular response to epidermal growth factor stimulus,0.006303661933051166,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an epidermal growth factor stimulus."" [GOC:mah]",42,457,8,21017,0.0175054704595186,0.19047619047619047,query_1,"['GO:0070849', 'GO:0071363']"
GO:BP,GO:0022600,digestive system process,0.006597392034956284,True,"""A physical, chemical, or biochemical process carried out by living organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."" [GOC:isa_complete, GOC:jid, GOC:mtg_cardio]",105,457,12,21017,0.0262582056892779,0.11428571428571428,query_1,"['GO:0003008', 'GO:0007586']"
GO:BP,GO:0055080,monoatomic cation homeostasis,0.00662220119185379,True,"""Any process involved in the maintenance of an internal steady state of monoatomic cations within an organism or cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:jid, GOC:mah]",598,457,32,21017,0.0700218818380744,0.05351170568561873,query_1,['GO:0050801']
GO:BP,GO:0060716,labyrinthine layer blood vessel development,0.006653529954379809,True,"""The process whose specific outcome is the progression of a blood vessel of the labyrinthine layer of the placenta over time, from its formation to the mature structure. The embryonic vessels grow through the layer to come in close contact with the maternal blood supply."" [GOC:dph]",20,457,6,21017,0.01312910284463895,0.3,query_1,"['GO:0048568', 'GO:0060674', 'GO:0060711']"
GO:BP,GO:0060425,lung morphogenesis,0.006684194217098332,True,"""The process in which the anatomical structures of the lung are generated and organized."" [GOC:dph]",56,457,9,21017,0.019693654266958426,0.16071428571428573,query_1,"['GO:0009887', 'GO:0030324']"
GO:BP,GO:0002695,negative regulation of leukocyte activation,0.006688447867257106,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of leukocyte activation."" [GOC:add]",185,457,16,21017,0.0350109409190372,0.08648648648648649,query_1,"['GO:0002683', 'GO:0002694', 'GO:0045321', 'GO:0050866']"
GO:BP,GO:0007623,circadian rhythm,0.006703326762377714,True,"""Any biological process in an organism that recurs with a regularity of approximately 24 hours."" [GOC:bf, GOC:go_curators]",207,457,17,21017,0.037199124726477024,0.0821256038647343,query_1,['GO:0048511']
GO:BP,GO:0002699,positive regulation of immune effector process,0.006732711323194514,True,"""Any process that activates or increases the frequency, rate, or extent of an immune effector process."" [GOC:add]",253,457,19,21017,0.04157549234135667,0.07509881422924901,query_1,"['GO:0002252', 'GO:0002684', 'GO:0002697']"
GO:CC,GO:0031264,death-inducing signaling complex,0.006766641532708553,True,"""A protein complex formed by the association of signaling proteins with a death receptor upon ligand binding. The complex includes procaspases and death domain-containing proteins in addition to the ligand-bound receptor, and may control the activation of caspases 8 and 10."" [GOC:mtg_apoptosis, PMID:12628743, PMID:12655293, PMID:8521815]",9,459,4,22115,0.008714596949891068,0.4444444444444444,query_1,['GO:0098797']
GO:BP,GO:0002456,T cell mediated immunity,0.006836993497932061,True,"""Any process involved in the carrying out of an immune response by a T cell."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",124,457,13,21017,0.028446389496717725,0.10483870967741936,query_1,"['GO:0002449', 'GO:0002460']"
GO:BP,GO:0002326,B cell lineage commitment,0.006950520256023485,True,"""The process in which a lymphoid progenitor cell becomes committed to become any type of B cell."" [GOC:add, ISBN:0781735149]",6,457,4,21017,0.0087527352297593,0.6666666666666666,query_1,"['GO:0030183', 'GO:0045165']"
GO:BP,GO:0035470,positive regulation of vascular wound healing,0.006950520256023485,True,"""Any process that increases the rate, frequency, or extent of blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels and contribute to the series of events that restore integrity to damaged vasculature."" [GOC:rph]",6,457,4,21017,0.0087527352297593,0.6666666666666666,query_1,"['GO:0045766', 'GO:0061042', 'GO:0061043', 'GO:0090303']"
GO:BP,GO:0033087,negative regulation of immature T cell proliferation,0.006950520256023485,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of immature T cell proliferation."" [GOC:add, GOC:mah]",6,457,4,21017,0.0087527352297593,0.6666666666666666,query_1,"['GO:0033079', 'GO:0033083', 'GO:0042130']"
GO:BP,GO:0033088,negative regulation of immature T cell proliferation in thymus,0.006950520256023485,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of immature T cell proliferation in the thymus."" [GOC:add, GOC:mah]",6,457,4,21017,0.0087527352297593,0.6666666666666666,query_1,"['GO:0033080', 'GO:0033084', 'GO:0033085', 'GO:0033087']"
GO:BP,GO:0002085,inhibition of neuroepithelial cell differentiation,0.006950520256023485,True,"""Any process that prevents the activation of neuroepithelial cell differentiation. Neuroepithelial cell differentiation is the process in which epiblast cells acquire specialized features of neuroepithelial cells."" [GOC:dph, PMID:16678814]",6,457,4,21017,0.0087527352297593,0.6666666666666666,query_1,"['GO:0022603', 'GO:0030857', 'GO:0045995', 'GO:0048505', 'GO:0060563']"
GO:BP,GO:0060685,regulation of prostatic bud formation,0.006950520256023485,True,"""Any process that modulates the rate, frequency, or extent of prostatic bud formation, the morphogenetic process in which a region of the fetal urogenital sinus epithelium is specified to become the prostate, resulting in prostate bud outgrowth."" [GOC:dph]",6,457,4,21017,0.0087527352297593,0.6666666666666666,query_1,"['GO:0003156', 'GO:0060513', 'GO:0060688', 'GO:1905330', 'GO:2000241']"
GO:BP,GO:0072215,regulation of metanephros development,0.006950520256023485,True,"""Any process that modulates the rate, frequency or extent of metanephros development. Metanephros development is the process whose specific outcome is the progression of the metanephros over time, from its formation to the mature structure. The metanephros is an endocrine and metabolic organ that filters the blood and excretes the end products of body metabolism in the form of urine."" [GOC:mtg_kidney_jan10]",6,457,4,21017,0.0087527352297593,0.6666666666666666,query_1,"['GO:0001656', 'GO:0090183']"
GO:BP,GO:0061026,cardiac muscle tissue regeneration,0.006950520256023485,True,"""The regrowth of cardiac muscle tissue to repair injured or damaged muscle fibers in the postnatal stage."" [GOC:dph]",6,457,4,21017,0.0087527352297593,0.6666666666666666,query_1,['GO:0042246']
GO:CC,GO:0098858,actin-based cell projection,0.006965934422410715,True,"""A cell projection supported by an assembly of actin filaments, and which lacks microtubules."" [PMID:15661519]",226,459,16,22115,0.034858387799564274,0.07079646017699115,query_1,['GO:0120025']
GO:BP,GO:0042310,vasoconstriction,0.007032836524257708,True,"""A decrease in the diameter of blood vessels, especially arteries, due to constriction of smooth muscle cells that line the vessels, and usually causing an increase in blood pressure."" [GOC:pr, ISBN:0192800752]",88,457,11,21017,0.024070021881838075,0.125,query_1,['GO:0097746']
GO:BP,GO:0014896,muscle hypertrophy,0.007032836524257708,True,"""The muscle system process that results in enlargement or overgrowth of all or part of a muscle organ due to an increase in the size of its muscle cells. Physiological hypertrophy is a normal process during development (it stops in cardiac muscle after adolescence) and can also be brought on in response to demand. In athletes cardiac and skeletal muscles undergo hypertrophy stimulated by increasing muscle activity on exercise. Smooth muscle cells in the uterus undergo hypertrophy during pregnancy."" [GOC:mtg_muscle]",88,457,11,21017,0.024070021881838075,0.125,query_1,['GO:0003012']
GO:BP,GO:0002790,peptide secretion,0.007133510506416331,True,"""The controlled release of a peptide from a cell or a tissue."" [GOC:add]",254,457,19,21017,0.04157549234135667,0.07480314960629922,query_1,"['GO:0015833', 'GO:0046903']"
GO:BP,GO:0048505,regulation of timing of cell differentiation,0.007218652971068222,True,"""The process controlling the activation and/or rate at which relatively unspecialized cells acquire specialized features. Any process that modulates the rate, frequency or extent of the XXX at a consistent predetermined time point during its development."" [GOC:bf, GOC:dph, GOC:jid, GOC:tb]",12,457,5,21017,0.010940919037199124,0.4166666666666667,query_1,"['GO:0040034', 'GO:0045595']"
GO:BP,GO:0030656,regulation of vitamin metabolic process,0.007218652971068222,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a vitamin, one of a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body."" [GOC:mah]",12,457,5,21017,0.010940919037199124,0.4166666666666667,query_1,"['GO:0006766', 'GO:0062012']"
GO:BP,GO:0061043,regulation of vascular wound healing,0.007218652971068222,True,"""Any process that modulates the rate, frequency, or extent of blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels and contribute to the series of events that restore integrity to damaged vasculature."" [GOC:dph]",12,457,5,21017,0.010940919037199124,0.4166666666666667,query_1,"['GO:0045765', 'GO:0061041', 'GO:0061042']"
GO:BP,GO:0071236,cellular response to antibiotic,0.007218652971068222,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antibiotic stimulus. An antibiotic is a chemical substance produced by a microorganism which has the capacity to inhibit the growth of or to kill other microorganisms."" [GOC:mah]",12,457,5,21017,0.010940919037199124,0.4166666666666667,query_1,"['GO:0046677', 'GO:0070887']"
GO:BP,GO:0040034,"regulation of development, heterochronic",0.007218652971068222,True,"""Any process that modulates the consistent predetermined time point at which an integrated living unit or organism progresses from an initial condition to a later condition and the rate at which this time point is reached."" [PMID:9442909]",12,457,5,21017,0.010940919037199124,0.4166666666666667,query_1,['GO:0050793']
GO:BP,GO:1904892,regulation of receptor signaling pathway via STAT,0.007295350801593878,True,"""Any process that modulates the frequency, rate or extent of receptor signaling via STAT."" [GO_REF:0000058, GOC:rjd, GOC:TermGenie, PMID:24587195]",106,457,12,21017,0.0262582056892779,0.11320754716981132,query_1,"['GO:0009966', 'GO:0097696']"
GO:BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,0.007295350801593878,True,"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor superfamily cytokine production."" [GO_REF:0000058, GOC:TermGenie, PMID:24187568]",106,457,12,21017,0.0262582056892779,0.11320754716981132,query_1,"['GO:0001819', 'GO:0071706', 'GO:1903555']"
GO:MF,GO:0019199,transmembrane receptor protein kinase activity,0.007300360334739928,True,"""Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: a protein + ATP = a phosphoprotein + ADP."" [GOC:mah]",82,456,10,20196,0.021929824561403508,0.12195121951219512,query_1,"['GO:0004672', 'GO:0004888']"
GO:BP,GO:0006812,monoatomic cation transport,0.007380888847730067,True,"""The directed movement of a monoatomic cation, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Monatomic cations (also called simple cations) are positively charged ions consisting of exactly one atom."" [GOC:ai]",1032,457,46,21017,0.10065645514223195,0.044573643410852716,query_1,['GO:0006811']
GO:BP,GO:1904888,cranial skeletal system development,0.00748258302030648,True,"""The process whose specific outcome is the progression of a cranial skeletal system over time, from its formation to the mature structure. The cranial skeletal system is the skeletal subdivision of the head, and includes the skull (cranium plus mandible), pharyngeal and/or hyoid apparatus."" [GO_REF:0000094, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:11262227]",72,457,10,21017,0.02188183807439825,0.1388888888888889,query_1,['GO:0048856']
GO:BP,GO:0046427,positive regulation of receptor signaling pathway via JAK-STAT,0.007598440994611794,True,"""Any process that activates or increases the frequency, rate or extent of the JAK-STAT signaling pathway activity."" [GOC:bf]",43,457,8,21017,0.0175054704595186,0.18604651162790697,query_1,"['GO:0007259', 'GO:0046425', 'GO:1904894']"
GO:BP,GO:0014044,Schwann cell development,0.007598440994611794,True,"""The process aimed at the progression of a Schwann cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell. Schwann cells are found in the peripheral nervous system, where they insulate neurons and axons, and regulate the environment in which neurons function."" [GOC:dgh, GOC:ef]",43,457,8,21017,0.0175054704595186,0.18604651162790697,query_1,"['GO:0014037', 'GO:0021782']"
GO:BP,GO:0032735,positive regulation of interleukin-12 production,0.007598440994611794,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-12 production."" [GOC:mah]",43,457,8,21017,0.0175054704595186,0.18604651162790697,query_1,"['GO:0001819', 'GO:0032615', 'GO:0032655']"
GO:BP,GO:0043270,positive regulation of monoatomic ion transport,0.007636830178848402,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]",209,457,17,21017,0.037199124726477024,0.08133971291866028,query_1,"['GO:0006811', 'GO:0043269', 'GO:0051050']"
GO:BP,GO:0051641,cellular localization,0.007781417293912486,True,"""A cellular localization process whereby a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a cell including the localization of substances or cellular entities to the cell membrane."" [GOC:tb, GOC:vw]",3625,457,117,21017,0.25601750547045954,0.032275862068965516,query_1,"['GO:0009987', 'GO:0051179']"
GO:BP,GO:0019748,secondary metabolic process,0.007786352043111913,True,"""The chemical reactions and pathways resulting in many of the chemical changes of compounds that are not necessarily required for growth and maintenance of cells, and are often unique to a taxon. In multicellular organisms secondary metabolism is generally carried out in specific cell types, and may be useful for the organism as a whole. In unicellular organisms, secondary metabolism is often used for the production of antibiotics or for the utilization and acquisition of unusual nutrients."" [GOC:go_curators]",57,457,9,21017,0.019693654266958426,0.15789473684210525,query_1,['GO:0008152']
GO:BP,GO:0043616,keratinocyte proliferation,0.007786352043111913,True,"""The multiplication or reproduction of keratinocytes, resulting in the expansion of a cell population. Keratinocytes are epidermal cells which synthesize keratin and undergo a characteristic change as they move upward from the basal layers of the epidermis to the cornified (horny) layer of the skin."" [CL:0000311]",57,457,9,21017,0.019693654266958426,0.15789473684210525,query_1,['GO:0050673']
GO:BP,GO:0031663,lipopolysaccharide-mediated signaling pathway,0.007786352043111913,True,"""The series of molecular signals initiated by the binding of a lipopolysaccharide (LPS) to a receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Lipopolysaccharides are major components of the outer membrane of Gram-negative bacteria, making them prime targets for recognition by the immune system."" [GOC:mah, GOC:signaling, PMID:15379975]",57,457,9,21017,0.019693654266958426,0.15789473684210525,query_1,"['GO:0007166', 'GO:0071222']"
GO:BP,GO:0055085,transmembrane transport,0.007974506037828325,True,"""The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."" [GOC:dph, GOC:jid]",1538,457,61,21017,0.13347921225382933,0.03966189856957087,query_1,"['GO:0006810', 'GO:0009987']"
GO:BP,GO:0003338,metanephros morphogenesis,0.007986388911706286,True,"""The process in which the anatomical structures of the metanephros are generated and organized."" [GOC:dph, GOC:yaf]",31,457,7,21017,0.015317286652078774,0.22580645161290322,query_1,"['GO:0001656', 'GO:0060993']"
GO:BP,GO:0043393,regulation of protein binding,0.008180399523548036,True,"""Any process that modulates the frequency, rate or extent of protein binding."" [GOC:go_curators]",126,457,13,21017,0.028446389496717725,0.10317460317460317,query_1,['GO:0051098']
GO:MF,GO:0038023,signaling receptor activity,0.008408892829896234,True,"""Receiving a signal and transmitting it in the cell to initiate a change in cell activity. A signal is a physical entity or change in state that is used to transfer information in order to trigger a response."" [GOC:bf, GOC:signaling]",1492,456,59,20196,0.12938596491228072,0.039544235924932974,query_1,['GO:0060089']
GO:MF,GO:0060089,molecular transducer activity,0.008408892829896234,True,"""A compound molecular function in which an effector function is controlled by one or more regulatory components."" [GOC:dos, GOC:pdt]",1492,456,59,20196,0.12938596491228072,0.039544235924932974,query_1,['GO:0003674']
GO:BP,GO:0006898,receptor-mediated endocytosis,0.008468833454641547,True,"""An endocytosis process in which cell surface receptors ensure specificity of transport. A specific receptor on the cell surface binds tightly to the extracellular macromolecule (the ligand) that it recognizes; the plasma-membrane region containing the receptor-ligand complex then undergoes endocytosis, forming a transport vesicle containing the receptor-ligand complex and excluding most other plasma-membrane proteins. Receptor-mediated endocytosis generally occurs via clathrin-coated pits and vesicles."" [GOC:mah, ISBN:0716731363]",257,457,19,21017,0.04157549234135667,0.07392996108949416,query_1,['GO:0006897']
GO:BP,GO:0034644,cellular response to UV,0.008792614255402837,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ultraviolet radiation (UV light) stimulus. Ultraviolet radiation is electromagnetic radiation with a wavelength in the range of 10 to 380 nanometers."" [GOC:mah]",90,457,11,21017,0.024070021881838075,0.12222222222222222,query_1,"['GO:0009411', 'GO:0071482']"
GO:BP,GO:0050768,negative regulation of neurogenesis,0.009015454624953938,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system."" [GOC:ai]",147,457,14,21017,0.030634573304157548,0.09523809523809523,query_1,"['GO:0010721', 'GO:0022008', 'GO:0050767', 'GO:0051961']"
GO:BP,GO:0051783,regulation of nuclear division,0.009015454624953938,True,"""Any process that modulates the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]",147,457,14,21017,0.030634573304157548,0.09523809523809523,query_1,"['GO:0000280', 'GO:0033043']"
GO:BP,GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.009144420713225018,True,"""A cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage and resulting in the stopping or reduction in rate of the cell cycle."" [GOC:go_curators]",21,457,6,21017,0.01312910284463895,0.2857142857142857,query_1,"['GO:0030330', 'GO:0031571']"
GO:BP,GO:1903672,positive regulation of sprouting angiogenesis,0.009144420713225018,True,"""Any process that activates or increases the frequency, rate or extent of sprouting angiogenesis."" [GO_REF:0000058, GOC:TermGenie, PMID:16756958]",21,457,6,21017,0.01312910284463895,0.2857142857142857,query_1,"['GO:0002040', 'GO:0045766', 'GO:1903670']"
GO:BP,GO:0048643,positive regulation of skeletal muscle tissue development,0.009144420713225018,True,"""Any process that activates, maintains or increases the rate of skeletal muscle tissue development."" [GOC:go_curators]",21,457,6,21017,0.01312910284463895,0.2857142857142857,query_1,"['GO:0007519', 'GO:0045844', 'GO:0048641']"
GO:BP,GO:0042359,vitamin D metabolic process,0.009144420713225018,True,"""The chemical reactions and pathways involving vitamin D, any of a group of related, fat-soluble compounds that are derived from delta-5,7 steroids and play a central role in calcium metabolism. Specific forms of vitamin D include calciferol (ergocalciferol; vitamin D2) and cholecalciferol (calciol; vitamin D3)."" [GOC:mah, ISBN:0471331309]",21,457,6,21017,0.01312910284463895,0.2857142857142857,query_1,"['GO:0006775', 'GO:0008202', 'GO:1901615']"
GO:BP,GO:0006700,C21-steroid hormone biosynthetic process,0.009144420713225018,True,"""The chemical reactions and pathways resulting in the formation of C21-steroid hormones, steroid compounds containing 21 carbons which function as hormones."" [GOC:ai]",21,457,6,21017,0.01312910284463895,0.2857142857142857,query_1,"['GO:0008207', 'GO:0042446', 'GO:0120178']"
GO:CC,GO:0017053,transcription repressor complex,0.009732494386929979,True,"""A protein complex that possesses activity that prevents or downregulates transcription."" [GOC:mah]",77,459,9,22115,0.0196078431372549,0.11688311688311688,query_1,['GO:0005667']
GO:BP,GO:0043200,response to amino acid,0.009752456111538433,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups."" [GOC:ef, GOC:mlg]",128,457,13,21017,0.028446389496717725,0.1015625,query_1,['GO:0001101']
GO:BP,GO:0030316,osteoclast differentiation,0.009795056203991407,True,"""The process in which a relatively unspecialized monocyte acquires the specialized features of an osteoclast. An osteoclast is a specialized phagocytic cell associated with the absorption and removal of the mineralized matrix of bone tissue."" [CL:0000092, GOC:add, ISBN:0781735149, PMID:12161749]",109,457,12,21017,0.0262582056892779,0.11009174311926606,query_1,['GO:0002573']
GO:BP,GO:0019915,lipid storage,0.009808654445961755,True,"""The accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:dph, GOC:mah, GOC:tb, PMID:11102830]",91,457,11,21017,0.024070021881838075,0.12087912087912088,query_1,"['GO:0010876', 'GO:0051235']"
GO:BP,GO:0051235,maintenance of location,0.009845387112609414,True,"""Any process in which a cell, substance or cellular entity, such as a protein complex or organelle, is maintained in a location and prevented from moving elsewhere."" [GOC:ai, GOC:dph, GOC:tb]",334,457,22,21017,0.04814004376367615,0.0658682634730539,query_1,['GO:0051179']
GO:BP,GO:0051054,positive regulation of DNA metabolic process,0.009888529673719323,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]",284,457,20,21017,0.0437636761487965,0.07042253521126761,query_1,"['GO:0006259', 'GO:0010604', 'GO:0045935', 'GO:0051052']"
GO:BP,GO:0045907,positive regulation of vasoconstriction,0.010032252930819519,True,"""Any process that activates or increases the frequency, rate or extent of vasoconstriction."" [GOC:go_curators]",32,457,7,21017,0.015317286652078774,0.21875,query_1,"['GO:0019229', 'GO:0042310', 'GO:0051240']"
GO:BP,GO:0071354,cellular response to interleukin-6,0.010032252930819519,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-6 stimulus."" [GOC:mah]",32,457,7,21017,0.015317286652078774,0.21875,query_1,"['GO:0070741', 'GO:0071345']"
GO:MF,GO:0019903,protein phosphatase binding,0.01043199776491653,True,"""Binding to a protein phosphatase."" [GOC:jl]",143,456,13,20196,0.02850877192982456,0.09090909090909091,query_1,['GO:0019902']
GO:BP,GO:0003229,ventricular cardiac muscle tissue development,0.010465389934851852,True,"""The process whose specific outcome is the progression of ventricular cardiac muscle over time, from its formation to the mature structure."" [GOC:mtg_heart]",59,457,9,21017,0.019693654266958426,0.15254237288135594,query_1,['GO:0048738']
GO:BP,GO:1900180,regulation of protein localization to nucleus,0.010565023903300937,True,"""Any process that modulates the frequency, rate or extent of protein localization to nucleus."" [GOC:TermGenie]",149,457,14,21017,0.030634573304157548,0.09395973154362416,query_1,"['GO:0032880', 'GO:0034504']"
GO:BP,GO:0006469,negative regulation of protein kinase activity,0.010565023903300937,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",149,457,14,21017,0.030634573304157548,0.09395973154362416,query_1,"['GO:0001933', 'GO:0033673', 'GO:0045859']"
GO:BP,GO:0032526,response to retinoic acid,0.010781351531956928,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a retinoic acid stimulus."" [GOC:sl]",110,457,12,21017,0.0262582056892779,0.10909090909090909,query_1,"['GO:0033993', 'GO:1901700']"
GO:BP,GO:0038084,vascular endothelial growth factor signaling pathway,0.010873104526205385,True,"""The series of molecular signals initiated by vascular endothelial growth factor (VEGF) binding its receptor on the surface of the target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:signaling, PMID:17470632]",45,457,8,21017,0.0175054704595186,0.17777777777777778,query_1,"['GO:0007169', 'GO:0035924']"
